,url,title,author,num_reviews,num_ratings,avg_ratings,original_publish_year,series,genres,awards,num_pages,award_number,mean_norm_ratings,min_max
140,https://www.goodreads.com/book/show/236093.The_Wonderful_Wizard_of_Oz,Love You Forever,Robert Munsch,5396,210845,4.35,1986,False,"['Childrens', 'Picture Books', 'Childrens']",[],32,1,0.18,7.35
141,https://www.goodreads.com/book/show/252577.Angela_s_Ashes,Angela's Ashes,Frank McCourt,12288,559227,4.12,1996,True,"['Nonfiction', 'Autobiography', 'Memoir']","['Pulitzer Prize for Biography or Autobiography (1997)', 'American Booksellers Book Of The Year  Award for Adult Trade (1997)', 'Audie Award for Nonfiction, Abridged (1997)', 'Los Angeles Times Book Prize for Biography (1996)', 'Exclusive Books Boeke Prize (1997)', 'National Book Critics Circle Award for Biography/Autobiography (1996)']",452,7,0.03,6.0
142,https://www.goodreads.com/book/show/310259.Love_You_Forever,A Prayer for Owen Meany,John Irving,14225,292091,4.23,1989,False,"['Fiction', 'Classics', 'Contemporary']",[],637,1,0.1,6.65
143,https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,The Two Towers,J.R.R. Tolkien,11746,757450,4.45,1954,True,"['Fantasy', 'Fiction', 'Classics']",[],322,1,0.24,7.94
144,https://www.goodreads.com/book/show/15241.The_Two_Towers,Bridge to Terabithia,Katherine Paterson,12985,468396,4.0,1977,False,"['Fiction', 'Young Adult', 'Classics']","['Newbery Medal (1978)', 'Lewis Carroll Shelf Award (1978)', 'Zilveren Griffel (1983)', ""Dorothy Canfield Fisher Children's Book Award Nominee (1979)"", 'California Young Readers Medal Nominee for Middle School/Junior High (1980)']",190,5,-0.05,5.29
145,https://www.goodreads.com/book/show/40940121-bridge-to-terabithia,A Midsummer Night's Dream,William Shakespeare,8511,457193,3.95,1595,False,"['Classics', 'Plays', 'Fiction']",[],240,1,-0.08,5.0
146,https://www.goodreads.com/book/show/1622.A_Midsummer_Night_s_Dream,The Divine Comedy,Dante Alighieri,4137,127048,4.04,1320,True,"['Classics', 'Poetry', 'Fiction']","['Prêmio Jabuti for Tradução (2000)', 'Deutsch-Italienischer Übersetzerpreis (2013)', 'Премія імені Максима Рильського (1978)']",798,3,-0.02,5.53
147,https://www.goodreads.com/book/show/6656.The_Divine_Comedy,The Road,Cormac McCarthy,47100,746708,3.97,2006,False,"['Fiction', 'Science Fiction', 'Science Fiction']","['Pulitzer Prize for Fiction (2007)', 'Locus Award Nominee for Best SF Novel (2007)', 'James Tait Black Memorial Prize for Fiction (2006)', 'The Quill Award for General Fiction (2007)', 'Puddly Award for Fiction (2010)', 'National Book Critics Circle Award Nominee for Fiction (2006)', 'Believer Book Award (2006)', 'Tähtivaeltaja Award (2009)', 'Cena Akademie SFFH for Kniha roku (Book of the Year) (2008)', 'Prix des libraires du Québec for Lauréats hors Québec (2009)', 'International Dublin Literary Award Nominee (2008)', 'The Rooster -- The Morning News Tournament of Books (2007)']",241,12,-0.07,5.12
148,https://www.goodreads.com/book/show/6288.The_Road,The Prophet,Kahlil Gibran,10243,247126,4.22,1923,False,"['Poetry', 'Philosophy', 'Classics']",[],127,1,0.09,6.59
149,https://www.goodreads.com/book/show/2547.The_Prophet,Persuasion,Jane Austen,19825,547667,4.14,1817,False,"['Classics', 'Fiction', 'Romance']",[],249,1,0.04,6.12
150,https://www.goodreads.com/book/show/2156.Persuasion,The Three Musketeers,Alexandre Dumas,7156,282558,4.07,1844,True,"['Classics', 'Fiction', 'Historical']",[],625,1,-0.0,5.71
151,https://www.goodreads.com/book/show/119073.The_Name_of_the_Rose,The Name of the Rose,Umberto Eco,9507,313372,4.13,1980,False,"['Fiction', 'Historical', 'Historical Fiction']","['إمبيرتو', 'Premio Strega (1981)', 'Los Angeles Times Book Prize Nominee for Fiction (1983)', 'Edgar Award Nominee for Best Novel (1984)', 'PEN Translation Prize for William Weaver (1984)', 'Premio Anghiari (1981)', ""Premio Il Libro dell'anno (1981)"", 'Prix Médicis Etranger (1982)', 'このミステリーがすごい！ for Best Translated Mystery Novel of the Year in Japan (1991)']",536,9,0.04,6.06
152,https://www.goodreads.com/book/show/7190.The_Three_Musketeers,The Golden Compass,Philip Pullman,23524,1336682,3.99,1995,True,"['Fantasy', 'Young Adult', 'Fiction']","[""Guardian Children's Fiction Prize (1996)"", ""Audie Award for Children's Titles (2000)"", 'Lincoln Award Nominee (2005)', 'Carnegie Medal (1995)']",399,4,-0.06,5.24
153,https://www.goodreads.com/book/show/43641.Water_for_Elephants,Water for Elephants,Sara Gruen,59320,1426205,4.09,2006,False,"['Fiction', 'Historical', 'Historical Fiction']","['Book Sense Book of the Year Award for Adult Fiction (2007)', 'ALA Alex Award (2007)', 'The Quill Award Nominee for General Fiction (2006)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']",335,4,0.01,5.82
154,https://www.goodreads.com/book/show/119322.The_Golden_Compass,How the Grinch Stole Christmas!,Dr. Seuss,3539,351466,4.34,1957,False,"['Childrens', 'Childrens', 'Picture Books']",[],64,1,0.17,7.29
155,https://www.goodreads.com/book/show/113946.How_the_Grinch_Stole_Christmas_,The Boy in the Striped Pajamas,John Boyne,28220,566603,4.15,2006,False,"['Historical', 'Historical Fiction', 'Fiction']","[""Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2009)"", 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2008)', ""Bord Gáis Energy Irish Book Award for John Murray Show Listeners' Choice Award (2007)"", 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)', 'Premi Protagonista Jove for Categoria 15-16 anys (2008)']",240,5,0.05,6.18
156,https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas,The Pillars of the Earth,Ken Follett,32359,672362,4.32,1989,True,"['Historical', 'Historical Fiction', 'Fiction']",[],976,1,0.16,7.18
157,https://www.goodreads.com/book/show/5043.The_Pillars_of_the_Earth,Jonathan Livingston Seagull,Richard Bach,8414,211930,3.85,1970,False,"['Fiction', 'Classics', 'Philosophy']",['Nene Award (1974)'],112,1,-0.15,4.41
158,https://www.goodreads.com/book/show/71728.Jonathan_Livingston_Seagull,The Secret Life of Bees,Sue Monk Kidd,31203,1149607,4.06,2001,False,"['Fiction', 'Historical', 'Historical Fiction']","['Orange Prize Nominee for Fiction Longlist (2002)', 'Book Sense Book of the Year Award for Paperback (2004)', 'Lincoln Award Nominee (2005)', 'Missouri Gateway Readers Award Nominee (2005)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']",302,5,-0.01,5.65
159,https://www.goodreads.com/book/show/18254.Oliver_Twist,Oliver Twist,Charles Dickens,7989,331782,3.87,1838,False,"['Classics', 'Fiction', 'Historical']",['CityRead London (2012)'],608,1,-0.13,4.53
160,https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees,The Notebook,Nicholas Sparks,20549,1385746,4.11,1996,True,"['Romance', 'Fiction', 'Womens Fiction']",[],227,1,0.02,5.94
161,https://www.goodreads.com/book/show/33648131-the-notebook,The Master and Margarita,Mikhail Bulgakov,12678,259953,4.29,1967,False,"['Classics', 'Fiction', 'Cultural']",[],372,1,0.14,7.0
162,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita,The Complete Sherlock Holmes,Arthur Conan Doyle,3805,181524,4.47,1927,True,"['Classics', 'Mystery', 'Fiction']",['Audie Award for Classic (2014)'],1796,1,0.26,8.06
163,https://www.goodreads.com/book/show/2184798.Blood_River,Blood River: A Journey to Africa's Broken Heart,Tim Butcher,728,10481,3.9,2007,False,"['Travel', 'Nonfiction', 'Cultural']","['Ryszard Kapuściński Prize Nominee (2009)', 'Samuel Johnson Prize for Non-Fiction Nominee (2008)', 'Stanford Dolman Travel Book of the Year Nominee (2008)']",363,3,-0.12,4.71
164,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,The Crucible,Arthur  Miller,7984,335743,3.59,1953,False,"['Classics', 'Plays', 'Fiction']","[""New York Drama Critics' Circle Award Nominee for Best American Play (1953)""]",143,1,-0.32,2.88
165,https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind,The Shadow of the Wind,Carlos Ruiz Zafón,38232,495910,4.27,2001,True,"['Fiction', 'Historical', 'Historical Fiction']","['Barry Award for Best First Novel (2005)', 'Gumshoe Award Nominee for Best European Crime Novel (2005)', 'Borders Original Voices Award for Fiction (2004)', 'Dilys Award Nominee (2005)', ""Humo's Gouden Bladwijzer (2006)"", 'Prix du Meilleur Livre Étranger for Roman (2004)', 'Prix des libraires du Québec for Lauréats hors Québec (2005)', 'One Book One San Diego (2015)', 'Premi Llibreter de narrativa Nominee (2002)']",487,9,0.13,6.88
166,https://www.goodreads.com/book/show/17250.The_Crucible,In Cold Blood,Truman Capote,17624,557930,4.07,1965,False,"['Nonfiction', 'Classics', 'Crime']",['Edgar Award for Best Fact Crime (1966)'],343,1,-0.0,5.71
167,https://www.goodreads.com/book/show/168642.In_Cold_Blood,Mockingjay,Suzanne Collins,105940,2473235,4.05,0,True,"['Young Adult', 'Science Fiction', 'Dystopia']","['Locus Award Nominee for Best Young Adult Book (2011)', ""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2011)"", 'Andre Norton Award Nominee (2010)', 'DABWAHA Romance Tournament for Best Young Adult Romance (2011)', 'Goodreads Choice Award for Favorite Book and for Young Adult Fantasy (2010)']",398,5,-0.02,5.59
168,https://www.goodreads.com/book/show/7260188-mockingjay,The Red Tent,Anita Diamant,19630,534332,4.18,1997,False,"['Historical', 'Historical Fiction', 'Fiction']","['Book Sense Book of the Year Award for Adult Fiction (2001)', ""Boston Author's Club Award (1998)""]",324,2,0.07,6.35
169,https://www.goodreads.com/book/show/4989.The_Red_Tent,Heart of Darkness,Joseph Conrad,14404,436146,3.44,1899,False,"['Classics', 'Fiction', 'Literature']",[],188,1,-0.42,2.0
170,https://www.goodreads.com/book/show/4900.Heart_of_Darkness,The Gift of the Magi,O. Henry,2000,85068,4.1,1905,False,"['Classics', 'Short Stories', 'Fiction']",[],26,1,0.02,5.88
171,https://www.goodreads.com/book/show/9712.Love_in_the_Time_of_Cholera,Love in the Time of Cholera,Gabriel García Márquez,21570,430918,3.92,1985,False,"['Fiction', 'Classics', 'Historical']","['Audie Award', 'Los Angeles Times Book Prize for Fiction (1988)']",348,2,-0.1,4.82
172,https://www.goodreads.com/book/show/143534.The_Gift_of_the_Magi,"Eat, Pray, Love",Elizabeth Gilbert,54597,1532006,3.58,2006,False,"['Nonfiction', 'Autobiography', 'Memoir']",['Puddly Award for Nonfiction (2008)'],368,1,-0.32,2.82
173,https://www.goodreads.com/book/show/19501.Eat_Pray_Love,The Unbearable Lightness of Being,Milan Kundera,16458,361553,4.1,1984,False,"['Fiction', 'Classics', 'Philosophy']",['Los Angeles Times Book Prize for Fiction (1984)'],320,1,0.02,5.88
174,https://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being,Interview with the Vampire,Anne Rice,10753,503843,4.0,1976,True,"['Horror', 'Fantasy', 'Fiction']",['British Fantasy Award Nominee for Best Novel (1977)'],342,1,-0.05,5.29
175,https://www.goodreads.com/book/show/43763.Interview_with_the_Vampire,On the Road,Jack Kerouac,15545,361467,3.62,1955,True,"['Classics', 'Fiction', 'Travel']",['Grammy Award Nominee for Best Spoken Word Album (2001)'],307,1,-0.3,3.06
176,https://www.goodreads.com/book/show/70401.On_the_Road,The Glass Castle,Jeannette Walls,52498,952205,4.28,2005,False,"['Nonfiction', 'Autobiography', 'Memoir']","['ALA Alex Award (2006)', 'Lincoln Award Nominee (2008)']",288,2,0.13,6.94
177,https://www.goodreads.com/book/show/7445.The_Glass_Castle,The Canterbury Tales,Geoffrey Chaucer,3463,195042,3.51,1400,False,"['Classics', 'Fiction', 'Poetry']",[],521,1,-0.37,2.41
178,https://www.goodreads.com/book/show/2696.The_Canterbury_Tales,The Screwtape Letters,C.S. Lewis,12007,349851,4.23,1942,False,"['Fiction', 'Classics', 'Christian']","['Nautilus Book Award for Audio Books & Spoken Word (2010)', 'Audie Award for Classic (2000)']",223,2,0.1,6.65
179,https://www.goodreads.com/book/show/36236124-fight-club,Fight Club,Chuck Palahniuk,15240,516158,4.18,1996,True,"['Fiction', 'Classics', 'Contemporary']",['Oregon Book Award for Fiction (1997)'],218,1,0.07,6.35
180,https://www.goodreads.com/book/show/17383917-the-screwtape-letters,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,J.R.R. Tolkien,1839,114622,4.6,1955,True,"['Fantasy', 'Fiction', 'Classics']",[],1728,1,0.34,8.82
181,https://www.goodreads.com/book/show/21348.Aesop_s_Fables,Aesop's Fables,Aesop,2112,116402,4.05,-560,False,"['Classics', 'Fiction', 'Short Stories']",[],306,1,-0.02,5.59
182,https://www.goodreads.com/book/show/30.J_R_R_Tolkien_4_Book_Boxed_Set,Gulliver's Travels,Jonathan Swift,5809,239902,3.58,1726,False,"['Classics', 'Fiction', 'Fantasy']",[],306,1,-0.32,2.82
183,https://www.goodreads.com/book/show/7733.Gulliver_s_Travels,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,14246,412678,3.83,1886,False,"['Classics', 'Fiction', 'Horror']",['Independent Publisher Book Award (IPPY) for Audio Fiction - Abridged (1999)'],144,1,-0.16,4.29
184,https://www.goodreads.com/book/show/51496.The_Strange_Case_of_Dr_Jekyll_and_Mr_Hyde,The Art of War,Sun Tzu,12077,355957,3.97,-500,False,"['Nonfiction', 'Classics', 'Philosophy']",['Independent Publisher Book Award (IPPY) for Multicultural Non-Fiction (2003)'],273,1,-0.07,5.12
185,https://www.goodreads.com/book/show/10534.The_Art_of_War,Sophie's World,Jostein Gaarder,11651,211712,3.94,1991,False,"['Philosophy', 'Fiction', 'Classics']","['Buxtehuder Bulle (1996)', 'Premio Bancarella (1995)', 'Deutscher Jugendliteraturpreis for Jugendbuch (1994)', 'Prix des libraires du Québec for Lauréats hors Québec (1996)', 'دار المنى', 'Literaturpreis der Jury der jungen Leser for Jugendbuch (1997)', 'Premio San Clemente for Novela Estranxeira (1996)', ""Prime Minister of Pakistan's Award for Literature""]",403,8,-0.09,4.94
186,https://www.goodreads.com/book/show/10959.Sophie_s_World,Walden,Henry David Thoreau,5711,166363,3.78,1854,False,"['Classics', 'Philosophy', 'Nonfiction']",[],352,1,-0.19,4.0
187,https://www.goodreads.com/book/show/2932.Robinson_Crusoe,Robinson Crusoe,Daniel Defoe,7095,257275,3.68,1719,True,"['Classics', 'Fiction', 'Adventure']",[],320,1,-0.26,3.41
188,https://www.goodreads.com/book/show/16902.Walden,The Godfather,Mario Puzo,9213,352292,4.36,1969,True,"['Fiction', 'Classics', 'Mystery']",[],448,1,0.19,7.41
189,https://www.goodreads.com/book/show/22034.The_Godfather,Invisible Man,Ralph Ellison,6340,161911,3.89,1952,False,"['Classics', 'Fiction', 'Literature']",['National Book Award for Fiction (1953)'],581,1,-0.12,4.65
190,https://www.goodreads.com/book/show/16981.Invisible_Man,The Origin of Species,Charles Darwin,2558,103823,3.98,1859,False,"['Science', 'Nonfiction', 'Classics']",[],703,1,-0.06,5.18
191,https://www.goodreads.com/book/show/22917.The_Complete_Grimm_s_Fairy_Tales,The Complete Grimm's Fairy Tales,Jacob Grimm,2611,149962,4.27,1812,False,"['Classics', 'Fantasy', 'Fiction']","['Zilveren Griffel (2006)', 'Zilveren Penseel (2006)']",880,2,0.13,6.88
192,https://www.goodreads.com/book/show/22463.The_Origin_of_Species,Emma,Jane Austen,20240,687532,4.02,1815,False,"['Classics', 'Fiction', 'Romance']",[],474,1,-0.04,5.41
193,https://www.goodreads.com/book/show/17690.The_Trial,The Trial,Franz Kafka,8254,247902,3.96,1925,False,"['Classics', 'Fiction', 'Literature']","[""Helen and Kurt Wolff Translator's Prize Nominee for Breon Mitchell (1999)""]",255,1,-0.08,5.06
194,https://www.goodreads.com/book/show/6969.Emma,Roots: The Saga of an American Family,Alex Haley,3605,150486,4.42,1976,False,"['Historical', 'Historical Fiction', 'Fiction']","['ASJA Outstanding Book Award (1978)', 'Audie Award for Nonfiction (2008)', 'Premio Bancarella (1978)', 'National Book Critics Circle Award Nominee for General Nonfiction (1976)', 'Lillian Smith Book Award (1977)']",888,5,0.22,7.76
195,https://www.goodreads.com/book/show/2493.The_Time_Machine,The Time Machine,H.G. Wells,11687,432458,3.89,1895,False,"['Classics', 'Science Fiction', 'Fiction']",[],118,1,-0.12,4.65
196,https://www.goodreads.com/book/show/546018.Roots,The Prince,Niccolò Machiavelli,8976,273398,3.82,1532,False,"['Classics', 'Philosophy', 'Nonfiction']",['National Book Award Finalist for Translation (1978)'],140,1,-0.17,4.24
197,https://www.goodreads.com/book/show/28862.The_Prince,Watchmen,Alan Moore,14673,499393,4.37,1987,True,"['Sequential Art', 'Graphic Novels', 'Sequential Art']","['Hugo Award for Other Forms (1988)', 'Locus Award for Best Non-Fiction/Art (1988)', 'Harvey Awards for Best Writer (for Alan Moore), Best Artist or Penciller (for Dave Gibbons), Best Continuing or Limited Series, Best Single Issue (""Watchmen #9""), Best Graphic Album, Best Colorist (for John Higgins) & Special Award for Excellence in Production  (1988)', ""Prix du Festival d'Angoulême for Alph-art du meilleur album étranger (1989)"", 'Urhunden Prize for Foreign Album (1992)', 'Will Eisner Comic Industry Awards for Best Archival Collection/Project–Comic Books (in 2006 awards, for Absolute edition), Best Finite Series, Best Graphic Album, Best Writer (for Alan Moore), Best Writer/Artist (single or team) (for Alan Moore & Dave Gibbons) (1988)', 'IGN Award for Best Collection (2005)']",416,17,0.19,7.47
198,https://www.goodreads.com/book/show/472331.Watchmen,Candide,Voltaire,8204,228995,3.77,1759,False,"['Classics', 'Fiction', 'Philosophy']",[],129,1,-0.2,3.94
199,https://www.goodreads.com/book/show/19380.Candide,Go Ask Alice,Beatrice Sparks,10969,242560,3.76,1971,False,"['Young Adult', 'Fiction', 'Classics']",[],213,1,-0.21,3.88
200,https://www.goodreads.com/book/show/46799.Go_Ask_Alice,Atonement,Ian McEwan,17845,454772,3.91,2001,False,"['Fiction', 'Historical', 'Historical Fiction']","['Booker Prize Nominee (2001)', 'James Tait Black Memorial Prize Nominee for Fiction (2001)', 'Whitbread Award Nominee for Novel (2001)', 'WH Smith Literary Award (2002)', 'Los Angeles Times Book Prize for Fiction (2002)', 'Exclusive Books Boeke Prize (2002)', 'National Book Critics Circle Award for Fiction (2002)', ""Commonwealth Writers' Prize for Best Book in South Asia and Europe (2002)"", 'Deutscher Bücherpreis for Internationale Belletristik (2003)', 'Premi Llibreter de narrativa Nominee (2003)', 'International Dublin Literary Award Nominee (2003)']",351,11,-0.11,4.76
201,https://www.goodreads.com/book/show/6867.Atonement,Beloved,Toni Morrison,13863,342867,3.88,1987,True,"['Fiction', 'Classics', 'Historical']","['Pulitzer Prize for Fiction (1988)', 'American Book Award (1988)', 'Anisfield-Wolf Book Award (1988)', 'National Book Critics Circle Award Nominee for Fiction (1987)', 'Frederic G. Melcher Book Award (1988)', 'National Book Award Finalist for Fiction (1987)']",324,6,-0.13,4.59
202,https://www.goodreads.com/book/show/6149.Beloved,Tuck Everlasting,Natalie Babbitt,9646,245253,3.87,1975,False,"['Fantasy', 'Young Adult', 'Classics']","['Lewis Carroll Shelf Award (1978)', 'Young Hoosier Book Award Nominee (1976)', ""Dorothy Canfield Fisher Children's Book Award Nominee (1977)"", ""Children's Choice Book Award"", ""Phoenix Award (Children's Literature Association) (1995)"", 'Bluestem Book Award Nominee (2017)']",148,6,-0.13,4.53
203,https://www.goodreads.com/book/show/402045.The_Mists_of_Avalon,The Mists of Avalon,Marion Zimmer Bradley,6887,197601,4.11,1982,True,"['Fantasy', 'Fiction', 'Historical']",['Locus Award for Best Fantasy Novel (1984)'],884,1,0.02,5.94
204,https://www.goodreads.com/book/show/84981.Tuck_Everlasting,My Sister's Keeper,Jodi Picoult,33889,1086446,4.08,2004,False,"['Fiction', 'Contemporary', 'Womens Fiction']","['Audie Award for Multi-Voiced Performance (2005)', ""Pennsylvania Young Readers' Choice Award for Young Adults (2007)"", 'ALA Alex Award (2005)', 'Lincoln Award (2006)', 'Green Mountain Book Award (2007)', 'Missouri Gateway Readers Award Nominee (2007)']",423,6,0.0,5.76
205,https://www.goodreads.com/book/show/3876.The_Sun_Also_Rises,The Sun Also Rises (Fiesta),Ernest Hemingway,13374,375587,3.82,1926,False,"['Classics', 'Fiction', 'Literature']",[],189,1,-0.17,4.24
206,https://www.goodreads.com/book/show/10917.My_Sister_s_Keeper,زندگی مه آلود پریا,سید مرتضی مصطفوی,142,962,3.92,0,False,['Fiction'],[],204,1,-0.1,4.82
207,https://www.goodreads.com/book/show/40937505,Divergent,Veronica Roth,109737,3069982,4.18,2011,True,"['Young Adult', 'Science Fiction', 'Dystopia']","['Georgia Peach Book Award (2012)', 'South Carolina Book Award for Young Adult (2014)', 'Rhode Island Teen Book Award (2013)', 'Evergreen Teen Book Award (2014)', 'Soaring Eagle Book Award (2012)', 'Milwaukee County Teen Book Award Nominee (2012)', ""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2012)"", 'Sakura Medal', 'New Mexico Land of Enchantment Award for Young Adult (2014)', 'Eliot Rosewater Indiana High School Book Award (2014)', 'California Young Readers Medal for Young Adult (2014)', 'Lincoln Award Nominee (2014)', 'DABWAHA Romance Tournament for Best Young Adult Romance (2012)', 'Goodreads Choice Award for Favorite Book and for Young Adult Fantasy & Science Fiction and Nominee for Goodreads Author (2011)', 'Green Mountain Book Award (2013)', 'The Magnolia Award for 6-8 (2014)', ""Louisiana Teen Readers' Choice (2014)"", 'Missouri Gateway Readers Award (2014)', 'Oklahoma Sequoyah Award for High Schol (2014)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2011)']",487,20,0.07,6.35
208,https://www.goodreads.com/book/show/13335037-divergent,Stranger in a Strange Land,Robert A. Heinlein,8314,282291,3.92,1961,False,"['Science Fiction', 'Fiction', 'Classics']","['Hugo Award for Best Novel (1962)', 'Prometheus Hall of Fame Award (1987)']",525,2,-0.1,4.82
209,https://www.goodreads.com/book/show/350.Stranger_in_a_Strange_Land,The Tale of Peter Rabbit,Beatrix Potter,2137,216847,4.18,1901,True,"['Childrens', 'Classics', 'Childrens']",['Lewis Carroll Shelf Award (1958)'],72,1,0.07,6.35
210,https://www.goodreads.com/book/show/11138.Mere_Christianity,Mere Christianity,C.S. Lewis,9017,317698,4.32,1942,False,"['Christian', 'Nonfiction', 'Religion']",[],191,1,0.16,7.18
211,https://www.goodreads.com/book/show/19321.The_Tale_of_Peter_Rabbit,The Boy Who Saw In Colours,Lauren  Robinson,999,1988,4.61,0,False,"['Historical', 'Historical Fiction', 'Literary Fiction']",[],0,1,0.35,8.88
212,https://www.goodreads.com/book/show/378.The_Phantom_Tollbooth,The Phantom Tollbooth,Norton Juster,10811,259882,4.16,1961,False,"['Fantasy', 'Fiction', 'Childrens']",[],248,1,0.05,6.24
213,https://www.goodreads.com/book/show/53445713-the-boy-who-saw-in-colours,Number the Stars,Lois Lowry,13892,471857,4.15,1989,False,"['Historical', 'Historical Fiction', 'Young Adult']","['Newbery Medal (1990)', ""National Jewish Book Award for Children's Literature (1990)"", 'Sydney Taylor Book Award for Older Readers (1989)', ""Jane Addams Children's Book Award Nominee (1990)"", 'Charlotte Award (1992)', ""Dorothy Canfield Fisher Children's Book Award (1991)"", ""Charlie May Simon Children's Book Award (1992)"", ""Rebecca Caudill Young Readers' Book Award (1992)""]",137,8,0.05,6.18
214,https://www.goodreads.com/book/show/47281.Number_the_Stars,Murder on the Orient Express,Agatha Christie,25749,415161,4.18,1934,True,"['Mystery', 'Classics', 'Fiction']",['CWA Best Ever Nominee for Crime Novel (2013)'],274,1,0.07,6.35
215,https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express,The Things They Carried,Tim O'Brien,14856,264249,4.13,1990,False,"['Fiction', 'Historical', 'Historical Fiction']","['Pulitzer Prize Nominee for Fiction (1991)', 'Chicago Tribune Heartland Prize for Fiction (1990)', 'Prix du Meilleur Livre Étranger for Roman (1990)', 'National Book Critics Circle Award Nominee for Fiction (1990)']",246,4,0.04,6.06
216,https://www.goodreads.com/book/show/89959.The_Constitution_of_the_United_States_of_America,The Constitution of the United States of America,Founding Fathers,596,25394,4.53,1787,False,"['History', 'Nonfiction', 'Politics']",[],30,1,0.3,8.41
217,https://www.goodreads.com/book/show/133518.The_Things_They_Carried,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,3997,73305,4.19,1970,False,"['History', 'Nonfiction', 'North American Hi...']",[],509,1,0.07,6.41
218,https://www.goodreads.com/book/show/76401.Bury_My_Heart_at_Wounded_Knee,James and the Giant Peach,Roald Dahl,7336,400972,4.01,1961,False,"['Childrens', 'Fantasy', 'Fiction']",[],146,1,-0.04,5.35
219,https://www.goodreads.com/book/show/6689.James_and_the_Giant_Peach,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,Greg Mortenson,22201,334478,3.65,2006,False,"['Nonfiction', 'Autobiography', 'Memoir']","['Dayton Literary Peace Prize Nominee for Nonfiction (2007)', 'Puddly Award for Nonfiction (2010)', 'Montana Book Award Nominee (2006)', 'Kiriyama Prize for Nonfiction (2007)', 'One Book One San Diego (2008)']",349,5,-0.28,3.24
220,https://www.goodreads.com/book/show/49436.Three_Cups_of_Tea,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,5453,296267,4.36,1996,True,"['Science Fiction', 'Fiction', 'Humor']",[],815,1,0.19,7.41
221,https://www.goodreads.com/book/show/13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy,Leaves of Grass,Walt Whitman,2767,93933,4.11,1855,False,"['Poetry', 'Classics', 'Fiction']",[],624,1,0.02,5.94
222,https://www.goodreads.com/book/show/2187.Middlesex,Middlesex,Jeffrey Eugenides,23582,593939,4.01,2002,False,"['Fiction', 'Historical', 'Historical Fiction']","['Pulitzer Prize for Fiction (2003)', 'James Tait Black Memorial Prize Nominee for Fiction (2003)', 'Ambassador Book Award for Fiction (2003)', 'Audie Award for Fiction, Unabridged (2003)', 'National Book Critics Circle Award Nominee for Fiction (2002)']",529,6,-0.04,5.35
223,https://www.goodreads.com/book/show/27494.Leaves_of_Grass,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,868,113848,4.64,1988,True,"['Sequential Art', 'Comics', 'Humor']",[],256,1,0.37,9.06
224,https://www.goodreads.com/book/show/15195.The_Complete_Maus,Schindler's List,Thomas Keneally,2360,149685,4.33,1982,False,"['History', 'Nonfiction', 'Classics']","['Booker Prize (1982)', 'Los Angeles Times Book Prize for Fiction (1983)']",429,2,0.17,7.24
225,https://www.goodreads.com/book/show/43070.The_Essential_Calvin_and_Hobbes,Into the Wild,Jon Krakauer,22517,917220,3.99,1996,False,"['Nonfiction', 'Biography', 'Adventure']",['Washington State Book Award (1997)'],207,1,-0.06,5.24
